Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
International conveyance (cruise ship),XXV,OTHER,,2025,4,0_4,
International conveyance (cruise ship),XXV,OTHER,,2025,5,15_64,
International conveyance (cruise ship),XXV,OTHER,,2025,5,5_14,
International conveyance (cruise ship),XXV,OTHER,,2025,6,15_64,
International conveyance (cruise ship),XXV,OTHER,,2025,6,5_14,
International conveyance (CHEFOO),XXG,OTHER,,2025,3,0_4,
International conveyance (ICKIRIBATI),XXI,OTHER,,2025,7,15_64,
Haiti,HTI,AMR,LMC,2025,1,65+,
Guyana,GUY,AMR,HIC,2025,8,15_64,0
Gibraltar,GIB,EUR,HIC,2025,7,0_4,
Gibraltar,GIB,EUR,HIC,2025,1,0_4,
Gibraltar,GIB,EUR,HIC,2025,8,0_4,
Gibraltar,GIB,EUR,HIC,2025,2,0_4,
Gibraltar,GIB,EUR,HIC,2025,3,0_4,
Gibraltar,GIB,EUR,HIC,2025,4,0_4,
Gibraltar,GIB,EUR,HIC,2025,7,15_64,
Gibraltar,GIB,EUR,HIC,2025,8,15_64,
Greece,GRC,EUR,HIC,2025,1,15_64,3
Greece,GRC,EUR,HIC,2025,1,65+,95
Greece,GRC,EUR,HIC,2025,2,5_14,0
Greece,GRC,EUR,HIC,2025,1,5_14,0
Gibraltar,GIB,EUR,HIC,2025,6,65+,
Greece,GRC,EUR,HIC,2025,2,65+,32
Greece,GRC,EUR,HIC,2025,4,15_64,0
Greece,GRC,EUR,HIC,2025,3,0_4,0
Greece,GRC,EUR,HIC,2025,5,15_64,0
Greece,GRC,EUR,HIC,2025,3,65+,6
Greece,GRC,EUR,HIC,2025,6,5_14,0
Greece,GRC,EUR,HIC,2025,5,65+,1
Greece,GRC,EUR,HIC,2025,7,5_14,0
Greece,GRC,EUR,HIC,2025,6,15_64,0
Greece,GRC,EUR,HIC,2025,1,0_4,0
Greece,GRC,EUR,HIC,2025,7,65+,7
Greece,GRC,EUR,HIC,2025,7,15_64,0
Greece,GRC,EUR,HIC,2025,4,0_4,0
Greece,GRC,EUR,HIC,2025,2,15_64,3
Greece,GRC,EUR,HIC,2025,4,5_14,0
Gibraltar,GIB,EUR,HIC,2025,5,65+,
Gibraltar,GIB,EUR,HIC,2025,4,15_64,
Ghana,GHA,AFR,LMC,2025,8,15_64,
Ghana,GHA,AFR,LMC,2025,5,65+,
Ghana,GHA,AFR,LMC,2025,6,65+,
Ghana,GHA,AFR,LMC,2025,7,0_4,
Ghana,GHA,AFR,LMC,2025,8,0_4,
Ghana,GHA,AFR,LMC,2025,8,5_14,
Gibraltar,GIB,EUR,HIC,2025,1,65+,
Gibraltar,GIB,EUR,HIC,2025,5,15_64,
Gibraltar,GIB,EUR,HIC,2025,2,65+,
Gibraltar,GIB,EUR,HIC,2025,6,15_64,
Gibraltar,GIB,EUR,HIC,2025,3,65+,
Gibraltar,GIB,EUR,HIC,2025,7,5_14,
Gibraltar,GIB,EUR,HIC,2025,4,5_14,
Gibraltar,GIB,EUR,HIC,2025,4,65+,
Gibraltar,GIB,EUR,HIC,2025,5,0_4,
Gibraltar,GIB,EUR,HIC,2025,8,5_14,
Gibraltar,GIB,EUR,HIC,2025,5,5_14,
Gibraltar,GIB,EUR,HIC,2025,6,0_4,
Gibraltar,GIB,EUR,HIC,2025,6,5_14,
Gibraltar,GIB,EUR,HIC,2025,8,65+,
Gibraltar,GIB,EUR,HIC,2025,1,15_64,
Gibraltar,GIB,EUR,HIC,2025,1,5_14,
Gibraltar,GIB,EUR,HIC,2025,2,15_64,
Gibraltar,GIB,EUR,HIC,2025,2,5_14,
Gibraltar,GIB,EUR,HIC,2025,3,15_64,
Gibraltar,GIB,EUR,HIC,2025,3,5_14,
Gibraltar,GIB,EUR,HIC,2025,7,65+,
Ghana,GHA,AFR,LMC,2025,4,5_14,
Greece,GRC,EUR,HIC,2025,8,0_4,0
Greece,GRC,EUR,HIC,2025,5,5_14,0
Greenland,GRL,EUR,HIC,2025,1,65+,
Greenland,GRL,EUR,HIC,2025,2,0_4,
Greenland,GRL,EUR,HIC,2025,2,5_14,
Greenland,GRL,EUR,HIC,2025,2,65+,
Greenland,GRL,EUR,HIC,2025,3,15_64,
Greenland,GRL,EUR,HIC,2025,3,5_14,
Greenland,GRL,EUR,HIC,2025,3,65+,
Greenland,GRL,EUR,HIC,2025,4,0_4,
Greenland,GRL,EUR,HIC,2025,4,5_14,
Greenland,GRL,EUR,HIC,2025,4,65+,
Greenland,GRL,EUR,HIC,2025,7,15_64,
Greenland,GRL,EUR,HIC,2025,8,15_64,
Greenland,GRL,EUR,HIC,2025,1,5_14,
Grenada,GRD,AMR,UMC,2025,1,65+,
Grenada,GRD,AMR,UMC,2025,2,65+,
Grenada,GRD,AMR,UMC,2025,6,15_64,
Grenada,GRD,AMR,UMC,2025,3,65+,
Grenada,GRD,AMR,UMC,2025,7,0_4,
Grenada,GRD,AMR,UMC,2025,4,65+,
Grenada,GRD,AMR,UMC,2025,7,5_14,
Grenada,GRD,AMR,UMC,2025,5,0_4,
Grenada,GRD,AMR,UMC,2025,7,65+,
Grenada,GRD,AMR,UMC,2025,6,0_4,
Grenada,GRD,AMR,UMC,2025,8,5_14,
Grenada,GRD,AMR,UMC,2025,7,15_64,
Grenada,GRD,AMR,UMC,2025,8,65+,
Grenada,GRD,AMR,UMC,2025,5,15_64,
Greece,GRC,EUR,HIC,2025,5,0_4,0
Greenland,GRL,EUR,HIC,2025,1,15_64,
Greenland,GRL,EUR,HIC,2025,8,0_4,
Greece,GRC,EUR,HIC,2025,8,15_64,1
Greece,GRC,EUR,HIC,2025,6,65+,6
Greece,GRC,EUR,HIC,2025,8,5_14,0
Greece,GRC,EUR,HIC,2025,8,65+,10
Greece,GRC,EUR,HIC,2025,2,0_4,0
Greece,GRC,EUR,HIC,2025,3,15_64,0
Greece,GRC,EUR,HIC,2025,3,5_14,0
Greece,GRC,EUR,HIC,2025,4,65+,0
Greece,GRC,EUR,HIC,2025,6,0_4,0
Greece,GRC,EUR,HIC,2025,7,0_4,0
Greenland,GRL,EUR,HIC,2025,5,15_64,
Greenland,GRL,EUR,HIC,2025,5,65+,
Greenland,GRL,EUR,HIC,2025,8,5_14,
Greenland,GRL,EUR,HIC,2025,6,15_64,
Greenland,GRL,EUR,HIC,2025,6,65+,
Greenland,GRL,EUR,HIC,2025,5,0_4,
Greenland,GRL,EUR,HIC,2025,5,5_14,
Greenland,GRL,EUR,HIC,2025,6,0_4,
Greenland,GRL,EUR,HIC,2025,7,65+,
Greenland,GRL,EUR,HIC,2025,8,65+,
Greenland,GRL,EUR,HIC,2025,1,0_4,
Greenland,GRL,EUR,HIC,2025,2,15_64,
Greenland,GRL,EUR,HIC,2025,3,0_4,
Greenland,GRL,EUR,HIC,2025,4,15_64,
Greenland,GRL,EUR,HIC,2025,7,0_4,
Greenland,GRL,EUR,HIC,2025,7,5_14,
Greenland,GRL,EUR,HIC,2025,6,5_14,
Grenada,GRD,AMR,UMC,2025,8,15_64,
Ghana,GHA,AFR,LMC,2025,7,5_14,
Ghana,GHA,AFR,LMC,2025,7,15_64,
Georgia,GEO,EUR,UMC,2025,1,15_64,
Georgia,GEO,EUR,UMC,2025,2,15_64,
Georgia,GEO,EUR,UMC,2025,2,65+,
Georgia,GEO,EUR,UMC,2025,3,15_64,
Georgia,GEO,EUR,UMC,2025,3,65+,
Georgia,GEO,EUR,UMC,2025,4,15_64,
Georgia,GEO,EUR,UMC,2025,4,65+,
Georgia,GEO,EUR,UMC,2025,5,5_14,
Georgia,GEO,EUR,UMC,2025,6,0_4,
Georgia,GEO,EUR,UMC,2025,1,5_14,
Georgia,GEO,EUR,UMC,2025,5,65+,
Georgia,GEO,EUR,UMC,2025,6,5_14,
Gambia,GMB,AFR,LIC,2025,6,65+,
Georgia,GEO,EUR,UMC,2025,1,65+,
Georgia,GEO,EUR,UMC,2025,7,0_4,
Georgia,GEO,EUR,UMC,2025,3,5_14,
Georgia,GEO,EUR,UMC,2025,8,0_4,
Georgia,GEO,EUR,UMC,2025,5,0_4,
Georgia,GEO,EUR,UMC,2025,7,15_64,
Georgia,GEO,EUR,UMC,2025,7,5_14,
Georgia,GEO,EUR,UMC,2025,1,0_4,
Georgia,GEO,EUR,UMC,2025,7,65+,
Georgia,GEO,EUR,UMC,2025,2,0_4,
Georgia,GEO,EUR,UMC,2025,8,15_64,
Georgia,GEO,EUR,UMC,2025,2,5_14,
Georgia,GEO,EUR,UMC,2025,8,5_14,
Georgia,GEO,EUR,UMC,2025,6,65+,
Georgia,GEO,EUR,UMC,2025,3,0_4,
Gambia,GMB,AFR,LIC,2025,5,65+,
Gambia,GMB,AFR,LIC,2025,4,0_4,
Gambia,GMB,AFR,LIC,2025,3,65+,
Gambia,GMB,AFR,LIC,2025,1,15_64,
Gambia,GMB,AFR,LIC,2025,2,15_64,
Gambia,GMB,AFR,LIC,2025,4,65+,
Gambia,GMB,AFR,LIC,2025,7,0_4,
Gambia,GMB,AFR,LIC,2025,3,15_64,
Gambia,GMB,AFR,LIC,2025,5,0_4,
Gambia,GMB,AFR,LIC,2025,7,15_64,
Gambia,GMB,AFR,LIC,2025,4,15_64,
Gambia,GMB,AFR,LIC,2025,5,15_64,
Gambia,GMB,AFR,LIC,2025,7,5_14,
Gambia,GMB,AFR,LIC,2025,5,5_14,
Gambia,GMB,AFR,LIC,2025,4,5_14,
Gambia,GMB,AFR,LIC,2025,6,0_4,
Gambia,GMB,AFR,LIC,2025,6,5_14,
Gambia,GMB,AFR,LIC,2025,6,15_64,
Gambia,GMB,AFR,LIC,2025,8,15_64,
Gambia,GMB,AFR,LIC,2025,7,65+,
Gambia,GMB,AFR,LIC,2025,8,5_14,
Gambia,GMB,AFR,LIC,2025,1,0_4,
Gambia,GMB,AFR,LIC,2025,8,65+,
Gambia,GMB,AFR,LIC,2025,1,5_14,
Gambia,GMB,AFR,LIC,2025,2,0_4,
Gambia,GMB,AFR,LIC,2025,2,5_14,
Gambia,GMB,AFR,LIC,2025,3,0_4,
Gambia,GMB,AFR,LIC,2025,3,5_14,
Gambia,GMB,AFR,LIC,2025,8,0_4,
Ghana,GHA,AFR,LMC,2025,4,15_64,
Georgia,GEO,EUR,UMC,2025,8,65+,
Georgia,GEO,EUR,UMC,2025,4,5_14,
Germany,DEU,EUR,HIC,2025,8,65+,
Germany,DEU,EUR,HIC,2025,4,15_64,
Germany,DEU,EUR,HIC,2025,7,5_14,
Germany,DEU,EUR,HIC,2025,8,5_14,
Ghana,GHA,AFR,LMC,2025,1,65+,
Ghana,GHA,AFR,LMC,2025,2,65+,
Ghana,GHA,AFR,LMC,2025,3,65+,
Ghana,GHA,AFR,LMC,2025,4,65+,
Ghana,GHA,AFR,LMC,2025,5,0_4,
Ghana,GHA,AFR,LMC,2025,5,5_14,
Ghana,GHA,AFR,LMC,2025,6,0_4,
Ghana,GHA,AFR,LMC,2025,6,5_14,
Germany,DEU,EUR,HIC,2025,3,15_64,
Ghana,GHA,AFR,LMC,2025,8,65+,
Ghana,GHA,AFR,LMC,2025,6,15_64,
Ghana,GHA,AFR,LMC,2025,7,65+,
Ghana,GHA,AFR,LMC,2025,1,15_64,
Ghana,GHA,AFR,LMC,2025,1,5_14,
Ghana,GHA,AFR,LMC,2025,1,0_4,
Ghana,GHA,AFR,LMC,2025,2,15_64,
Ghana,GHA,AFR,LMC,2025,2,0_4,
Ghana,GHA,AFR,LMC,2025,2,5_14,
Ghana,GHA,AFR,LMC,2025,3,0_4,
Ghana,GHA,AFR,LMC,2025,3,15_64,
Ghana,GHA,AFR,LMC,2025,4,0_4,
Ghana,GHA,AFR,LMC,2025,3,5_14,
Ghana,GHA,AFR,LMC,2025,5,15_64,
Georgia,GEO,EUR,UMC,2025,4,0_4,
Germany,DEU,EUR,HIC,2025,8,15_64,
Germany,DEU,EUR,HIC,2025,7,15_64,
Georgia,GEO,EUR,UMC,2025,5,15_64,
Georgia,GEO,EUR,UMC,2025,6,15_64,
Germany,DEU,EUR,HIC,2025,1,5_14,
Germany,DEU,EUR,HIC,2025,1,65+,
Germany,DEU,EUR,HIC,2025,1,0_4,
Germany,DEU,EUR,HIC,2025,2,5_14,
Germany,DEU,EUR,HIC,2025,2,0_4,
Germany,DEU,EUR,HIC,2025,2,65+,
Germany,DEU,EUR,HIC,2025,3,0_4,
Germany,DEU,EUR,HIC,2025,3,5_14,
Germany,DEU,EUR,HIC,2025,7,0_4,
Germany,DEU,EUR,HIC,2025,4,0_4,
Germany,DEU,EUR,HIC,2025,2,15_64,
Germany,DEU,EUR,HIC,2025,3,65+,
Germany,DEU,EUR,HIC,2025,5,15_64,
Germany,DEU,EUR,HIC,2025,4,5_14,
Germany,DEU,EUR,HIC,2025,5,5_14,
Germany,DEU,EUR,HIC,2025,5,65+,
Germany,DEU,EUR,HIC,2025,4,65+,
Germany,DEU,EUR,HIC,2025,6,15_64,
Germany,DEU,EUR,HIC,2025,6,5_14,
Germany,DEU,EUR,HIC,2025,5,0_4,
Germany,DEU,EUR,HIC,2025,6,65+,
Germany,DEU,EUR,HIC,2025,8,0_4,
Germany,DEU,EUR,HIC,2025,6,0_4,
Germany,DEU,EUR,HIC,2025,1,15_64,
Germany,DEU,EUR,HIC,2025,7,65+,
Guyana,GUY,AMR,HIC,2025,8,5_14,0
Grenada,GRD,AMR,UMC,2025,1,15_64,
Grenada,GRD,AMR,UMC,2025,2,15_64,
Guinea,GIN,AFR,LMC,2025,2,15_64,
Guinea,GIN,AFR,LMC,2025,7,0_4,
Guinea,GIN,AFR,LMC,2025,6,0_4,
Guinea,GIN,AFR,LMC,2025,3,15_64,
Guinea,GIN,AFR,LMC,2025,7,5_14,
Guinea,GIN,AFR,LMC,2025,7,15_64,
Guinea,GIN,AFR,LMC,2025,4,15_64,
Guinea,GIN,AFR,LMC,2025,7,65+,
Guinea,GIN,AFR,LMC,2025,8,15_64,
Guinea,GIN,AFR,LMC,2025,5,5_14,
Guinea,GIN,AFR,LMC,2025,8,5_14,
Guinea,GIN,AFR,LMC,2025,1,0_4,
Guinea,GIN,AFR,LMC,2025,5,0_4,
Guinea,GIN,AFR,LMC,2025,8,65+,
Guinea,GIN,AFR,LMC,2025,1,5_14,
Guinea,GIN,AFR,LMC,2025,6,5_14,
Guinea,GIN,AFR,LMC,2025,2,0_4,
Guinea,GIN,AFR,LMC,2025,6,65+,
Guinea,GIN,AFR,LMC,2025,2,5_14,
Guinea,GIN,AFR,LMC,2025,3,0_4,
Guinea,GIN,AFR,LMC,2025,3,5_14,
Guinea,GIN,AFR,LMC,2025,4,0_4,
Guinea,GIN,AFR,LMC,2025,4,5_14,
Guinea,GIN,AFR,LMC,2025,8,0_4,
Guinea-Bissau,GNB,AFR,LIC,2025,5,0_4,
Guinea-Bissau,GNB,AFR,LIC,2025,5,5_14,
Guinea,GIN,AFR,LMC,2025,5,65+,
Guinea-Bissau,GNB,AFR,LIC,2025,6,15_64,
Guinea,GIN,AFR,LMC,2025,6,15_64,
Guinea,GIN,AFR,LMC,2025,4,65+,
Guernsey,GGY,EUR,,2025,7,15_64,
Guernsey,GGY,EUR,,2025,2,15_64,
Guernsey,GGY,EUR,,2025,7,0_4,
Guernsey,GGY,EUR,,2025,8,15_64,
Guernsey,GGY,EUR,,2025,3,15_64,
Guernsey,GGY,EUR,,2025,7,5_14,
Guernsey,GGY,EUR,,2025,7,65+,
Guernsey,GGY,EUR,,2025,4,15_64,
Guernsey,GGY,EUR,,2025,8,0_4,
Guernsey,GGY,EUR,,2025,8,5_14,
Guernsey,GGY,EUR,,2025,5,5_14,
Guernsey,GGY,EUR,,2025,8,65+,
Guinea,GIN,AFR,LMC,2025,1,15_64,
Guernsey,GGY,EUR,,2025,5,65+,
Guernsey,GGY,EUR,,2025,6,5_14,
Guernsey,GGY,EUR,,2025,2,0_4,
Guernsey,GGY,EUR,,2025,6,65+,
Guernsey,GGY,EUR,,2025,2,5_14,
Guernsey,GGY,EUR,,2025,3,0_4,
Guernsey,GGY,EUR,,2025,3,5_14,
Guernsey,GGY,EUR,,2025,4,0_4,
Guernsey,GGY,EUR,,2025,4,5_14,
Guinea,GIN,AFR,LMC,2025,1,65+,
Guinea,GIN,AFR,LMC,2025,2,65+,
Guinea,GIN,AFR,LMC,2025,3,65+,
Guinea,GIN,AFR,LMC,2025,5,15_64,
Guernsey,GGY,EUR,,2025,1,0_4,
Guernsey,GGY,EUR,,2025,6,15_64,
Guinea-Bissau,GNB,AFR,LIC,2025,1,0_4,
Guinea-Bissau,GNB,AFR,LIC,2025,2,0_4,
Guyana,GUY,AMR,HIC,2025,6,5_14,0
Guyana,GUY,AMR,HIC,2025,6,65+,5
Guyana,GUY,AMR,HIC,2025,1,0_4,0
Guyana,GUY,AMR,HIC,2025,7,5_14,0
Guyana,GUY,AMR,HIC,2025,1,5_14,0
Guyana,GUY,AMR,HIC,2025,2,0_4,0
Guyana,GUY,AMR,HIC,2025,7,65+,2
Guyana,GUY,AMR,HIC,2025,1,65+,0
Guyana,GUY,AMR,HIC,2025,3,5_14,0
Guyana,GUY,AMR,HIC,2025,8,65+,0
Guyana,GUY,AMR,HIC,2025,3,15_64,0
Guyana,GUY,AMR,HIC,2025,7,0_4,0
Guyana,GUY,AMR,HIC,2025,6,15_64,0
Guyana,GUY,AMR,HIC,2025,7,15_64,1
Guyana,GUY,AMR,HIC,2025,1,15_64,0
Guyana,GUY,AMR,HIC,2025,4,5_14,0
Guyana,GUY,AMR,HIC,2025,2,65+,0
Guyana,GUY,AMR,HIC,2025,4,65+,0
Guyana,GUY,AMR,HIC,2025,3,0_4,0
Guyana,GUY,AMR,HIC,2025,5,0_4,0
Guyana,GUY,AMR,HIC,2025,3,65+,1
Guyana,GUY,AMR,HIC,2025,5,5_14,0
Guyana,GUY,AMR,HIC,2025,4,15_64,0
Guyana,GUY,AMR,HIC,2025,5,65+,0
Guyana,GUY,AMR,HIC,2025,5,15_64,0
Guyana,GUY,AMR,HIC,2025,8,0_4,0
Guyana,GUY,AMR,HIC,2025,4,0_4,0
Guinea-Bissau,GNB,AFR,LIC,2025,6,5_14,
Guyana,GUY,AMR,HIC,2025,6,0_4,1
Guyana,GUY,AMR,HIC,2025,2,15_64,0
Guinea-Bissau,GNB,AFR,LIC,2025,7,65+,
Guinea-Bissau,GNB,AFR,LIC,2025,3,0_4,
Guinea-Bissau,GNB,AFR,LIC,2025,8,65+,
Guinea-Bissau,GNB,AFR,LIC,2025,4,0_4,
Guinea-Bissau,GNB,AFR,LIC,2025,7,15_64,
Guinea-Bissau,GNB,AFR,LIC,2025,8,15_64,
Guinea-Bissau,GNB,AFR,LIC,2025,1,15_64,
Guinea-Bissau,GNB,AFR,LIC,2025,1,5_14,
Guinea-Bissau,GNB,AFR,LIC,2025,1,65+,
Guinea-Bissau,GNB,AFR,LIC,2025,2,15_64,
Guinea-Bissau,GNB,AFR,LIC,2025,2,5_14,
Guinea-Bissau,GNB,AFR,LIC,2025,3,15_64,
Guyana,GUY,AMR,HIC,2025,2,5_14,0
Guinea-Bissau,GNB,AFR,LIC,2025,2,65+,
Guinea-Bissau,GNB,AFR,LIC,2025,3,5_14,
Guinea-Bissau,GNB,AFR,LIC,2025,5,65+,
Guinea-Bissau,GNB,AFR,LIC,2025,3,65+,
Guinea-Bissau,GNB,AFR,LIC,2025,6,65+,
Guinea-Bissau,GNB,AFR,LIC,2025,4,5_14,
Guinea-Bissau,GNB,AFR,LIC,2025,7,0_4,
Guinea-Bissau,GNB,AFR,LIC,2025,4,65+,
Guinea-Bissau,GNB,AFR,LIC,2025,7,5_14,
Guinea-Bissau,GNB,AFR,LIC,2025,5,15_64,
Guinea-Bissau,GNB,AFR,LIC,2025,8,0_4,
Guinea-Bissau,GNB,AFR,LIC,2025,6,0_4,
Guinea-Bissau,GNB,AFR,LIC,2025,8,5_14,
Guinea-Bissau,GNB,AFR,LIC,2025,4,15_64,
Grenada,GRD,AMR,UMC,2025,1,0_4,
Guernsey,GGY,EUR,,2025,1,15_64,
Guernsey,GGY,EUR,,2025,5,15_64,
Guadeloupe,GLP,AMR,,2025,2,15_64,
Guadeloupe,GLP,AMR,,2025,2,5_14,
Guadeloupe,GLP,AMR,,2025,3,15_64,
Guadeloupe,GLP,AMR,,2025,3,5_14,
Guadeloupe,GLP,AMR,,2025,4,15_64,
Guadeloupe,GLP,AMR,,2025,4,5_14,
Guadeloupe,GLP,AMR,,2025,5,65+,
Guadeloupe,GLP,AMR,,2025,6,65+,
Guadeloupe,GLP,AMR,,2025,7,0_4,
Guadeloupe,GLP,AMR,,2025,8,0_4,
Guadeloupe,GLP,AMR,,2025,1,0_4,
Guadeloupe,GLP,AMR,,2025,2,0_4,
Guadeloupe,GLP,AMR,,2025,1,5_14,
Guadeloupe,GLP,AMR,,2025,3,0_4,
Guadeloupe,GLP,AMR,,2025,7,15_64,
Guadeloupe,GLP,AMR,,2025,8,15_64,
Guam,GUM,WPR,HIC,2025,1,65+,
Guam,GUM,WPR,HIC,2025,2,65+,
Guam,GUM,WPR,HIC,2025,3,65+,
Guam,GUM,WPR,HIC,2025,1,5_14,
Guam,GUM,WPR,HIC,2025,4,65+,
Guam,GUM,WPR,HIC,2025,3,5_14,
Guam,GUM,WPR,HIC,2025,5,0_4,
Guam,GUM,WPR,HIC,2025,5,15_64,
Guam,GUM,WPR,HIC,2025,6,0_4,
Guam,GUM,WPR,HIC,2025,6,15_64,
Guadeloupe,GLP,AMR,,2025,4,0_4,
Guam,GUM,WPR,HIC,2025,7,15_64,
Guadeloupe,GLP,AMR,,2025,1,15_64,
Guadeloupe,GLP,AMR,,2025,6,5_14,
Grenada,GRD,AMR,UMC,2025,1,5_14,
Grenada,GRD,AMR,UMC,2025,3,15_64,
Grenada,GRD,AMR,UMC,2025,2,0_4,
Grenada,GRD,AMR,UMC,2025,4,15_64,
Grenada,GRD,AMR,UMC,2025,2,5_14,
Grenada,GRD,AMR,UMC,2025,5,5_14,
Grenada,GRD,AMR,UMC,2025,3,0_4,
Grenada,GRD,AMR,UMC,2025,5,65+,
Grenada,GRD,AMR,UMC,2025,3,5_14,
Grenada,GRD,AMR,UMC,2025,6,5_14,
Grenada,GRD,AMR,UMC,2025,4,0_4,
Grenada,GRD,AMR,UMC,2025,4,5_14,
Guadeloupe,GLP,AMR,,2025,8,65+,
Grenada,GRD,AMR,UMC,2025,6,65+,
Guadeloupe,GLP,AMR,,2025,5,15_64,
Guadeloupe,GLP,AMR,,2025,6,15_64,
Guadeloupe,GLP,AMR,,2025,7,5_14,
Guadeloupe,GLP,AMR,,2025,1,65+,
Guadeloupe,GLP,AMR,,2025,7,65+,
Guadeloupe,GLP,AMR,,2025,2,65+,
Guadeloupe,GLP,AMR,,2025,8,5_14,
Guadeloupe,GLP,AMR,,2025,3,65+,
Guadeloupe,GLP,AMR,,2025,4,65+,
Guadeloupe,GLP,AMR,,2025,5,0_4,
Guadeloupe,GLP,AMR,,2025,5,5_14,
Guadeloupe,GLP,AMR,,2025,6,0_4,
Grenada,GRD,AMR,UMC,2025,8,0_4,
Guernsey,GGY,EUR,,2025,6,0_4,
Guam,GUM,WPR,HIC,2025,7,0_4,
Guam,GUM,WPR,HIC,2025,7,5_14,
Guatemala,GTM,AMR,UMC,2025,4,65+,0
Guatemala,GTM,AMR,UMC,2025,2,65+,0
Guatemala,GTM,AMR,UMC,2025,4,0_4,1
Guatemala,GTM,AMR,UMC,2025,6,15_64,0
Guatemala,GTM,AMR,UMC,2025,4,15_64,0
Guatemala,GTM,AMR,UMC,2025,4,5_14,0
Guatemala,GTM,AMR,UMC,2025,6,5_14,0
Guatemala,GTM,AMR,UMC,2025,5,15_64,0
Guatemala,GTM,AMR,UMC,2025,5,5_14,0
Guatemala,GTM,AMR,UMC,2025,7,15_64,0
Guatemala,GTM,AMR,UMC,2025,6,65+,0
Guatemala,GTM,AMR,UMC,2025,7,65+,0
Guatemala,GTM,AMR,UMC,2025,1,5_14,0
Guatemala,GTM,AMR,UMC,2025,7,5_14,0
Guatemala,GTM,AMR,UMC,2025,8,5_14,0
Guatemala,GTM,AMR,UMC,2025,8,65+,0
Guatemala,GTM,AMR,UMC,2025,1,0_4,0
Guatemala,GTM,AMR,UMC,2025,5,0_4,0
Guatemala,GTM,AMR,UMC,2025,5,65+,0
Guatemala,GTM,AMR,UMC,2025,8,15_64,0
Guernsey,GGY,EUR,,2025,1,65+,
Guernsey,GGY,EUR,,2025,2,65+,
Guernsey,GGY,EUR,,2025,3,65+,
Guernsey,GGY,EUR,,2025,4,65+,
Guernsey,GGY,EUR,,2025,1,5_14,
Guernsey,GGY,EUR,,2025,5,0_4,
Guatemala,GTM,AMR,UMC,2025,8,0_4,0
Guam,GUM,WPR,HIC,2025,8,15_64,
Guatemala,GTM,AMR,UMC,2025,1,15_64,0
Guatemala,GTM,AMR,UMC,2025,3,0_4,1
Guam,GUM,WPR,HIC,2025,1,15_64,
Guam,GUM,WPR,HIC,2025,7,65+,
Guam,GUM,WPR,HIC,2025,2,15_64,
Guam,GUM,WPR,HIC,2025,3,15_64,
Guam,GUM,WPR,HIC,2025,8,0_4,
Guam,GUM,WPR,HIC,2025,4,15_64,
Guam,GUM,WPR,HIC,2025,5,5_14,
Guam,GUM,WPR,HIC,2025,8,5_14,
Guam,GUM,WPR,HIC,2025,5,65+,
Guam,GUM,WPR,HIC,2025,6,5_14,
Guam,GUM,WPR,HIC,2025,8,65+,
Guam,GUM,WPR,HIC,2025,6,65+,
Guatemala,GTM,AMR,UMC,2025,3,15_64,0
Guam,GUM,WPR,HIC,2025,1,0_4,
Guam,GUM,WPR,HIC,2025,2,5_14,
Guam,GUM,WPR,HIC,2025,3,0_4,
Guam,GUM,WPR,HIC,2025,4,0_4,
Guam,GUM,WPR,HIC,2025,4,5_14,
Guatemala,GTM,AMR,UMC,2025,2,15_64,0
Guatemala,GTM,AMR,UMC,2025,3,5_14,0
Guatemala,GTM,AMR,UMC,2025,3,65+,0
Guatemala,GTM,AMR,UMC,2025,6,0_4,0
Guatemala,GTM,AMR,UMC,2025,7,0_4,0
Guatemala,GTM,AMR,UMC,2025,1,65+,0
Guatemala,GTM,AMR,UMC,2025,2,0_4,0
Guatemala,GTM,AMR,UMC,2025,2,5_14,0
Guam,GUM,WPR,HIC,2025,2,0_4,
Gambia,GMB,AFR,LIC,2025,2,65+,
International conveyance (ICKIRIBATI),XXI,OTHER,,2025,8,15_64,
International conveyance (ICVANUATU),XXH,OTHER,,2025,5,5_14,
Lebanon,LBN,EMR,LMC,2025,3,0_4,
Lebanon,LBN,EMR,LMC,2025,3,5_14,
Lebanon,LBN,EMR,LMC,2025,3,65+,
Lebanon,LBN,EMR,LMC,2025,4,0_4,
Lebanon,LBN,EMR,LMC,2025,4,5_14,
Lebanon,LBN,EMR,LMC,2025,4,65+,
Lebanon,LBN,EMR,LMC,2025,7,15_64,
Lebanon,LBN,EMR,LMC,2025,8,0_4,
Lesotho,LSO,AFR,LMC,2025,5,0_4,
Lesotho,LSO,AFR,LMC,2025,6,0_4,
Lesotho,LSO,AFR,LMC,2025,6,65+,
Lesotho,LSO,AFR,LMC,2025,7,15_64,
Lebanon,LBN,EMR,LMC,2025,2,65+,
Lesotho,LSO,AFR,LMC,2025,8,15_64,
Lesotho,LSO,AFR,LMC,2025,5,15_64,
Lesotho,LSO,AFR,LMC,2025,5,5_14,
Lesotho,LSO,AFR,LMC,2025,6,15_64,
Lesotho,LSO,AFR,LMC,2025,6,5_14,
Lesotho,LSO,AFR,LMC,2025,7,65+,
Lesotho,LSO,AFR,LMC,2025,8,65+,
Lesotho,LSO,AFR,LMC,2025,1,15_64,
Lesotho,LSO,AFR,LMC,2025,2,15_64,
