dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
09/08/2020,9,8,2020,321,2,Germany,DE,DEU,83166711,Europe
08/08/2020,8,8,2020,711,2,Germany,DE,DEU,83166711,Europe
07/08/2020,7,8,2020,1005,5,Germany,DE,DEU,83166711,Europe
06/08/2020,6,8,2020,1170,7,Germany,DE,DEU,83166711,Europe
05/08/2020,5,8,2020,1112,3,Germany,DE,DEU,83166711,Europe
04/08/2020,4,8,2020,950,6,Germany,DE,DEU,83166711,Europe
03/08/2020,3,8,2020,798,9,Germany,DE,DEU,83166711,Europe
02/08/2020,2,8,2020,305,1,Germany,DE,DEU,83166711,Europe
01/08/2020,1,8,2020,562,1,Germany,DE,DEU,83166711,Europe
31/07/2020,31,7,2020,915,13,Germany,DE,DEU,83166711,Europe
30/07/2020,30,7,2020,865,5,Germany,DE,DEU,83166711,Europe
29/07/2020,29,7,2020,914,5,Germany,DE,DEU,83166711,Europe
28/07/2020,28,7,2020,755,4,Germany,DE,DEU,83166711,Europe
27/07/2020,27,7,2020,529,7,Germany,DE,DEU,83166711,Europe
26/07/2020,26,7,2020,212,0,Germany,DE,DEU,83166711,Europe
25/07/2020,25,7,2020,543,3,Germany,DE,DEU,83166711,Europe
24/07/2020,24,7,2020,810,10,Germany,DE,DEU,83166711,Europe
23/07/2020,23,7,2020,691,3,Germany,DE,DEU,83166711,Europe
22/07/2020,22,7,2020,698,9,Germany,DE,DEU,83166711,Europe
21/07/2020,21,7,2020,525,4,Germany,DE,DEU,83166711,Europe
20/07/2020,20,7,2020,456,4,Germany,DE,DEU,83166711,Europe
19/07/2020,19,7,2020,179,4,Germany,DE,DEU,83166711,Europe
18/07/2020,18,7,2020,442,0,Germany,DE,DEU,83166711,Europe
17/07/2020,17,7,2020,523,6,Germany,DE,DEU,83166711,Europe
16/07/2020,16,7,2020,557,7,Germany,DE,DEU,83166711,Europe
15/07/2020,15,7,2020,542,6,Germany,DE,DEU,83166711,Europe
14/07/2020,14,7,2020,468,2,Germany,DE,DEU,83166711,Europe
13/07/2020,13,7,2020,330,5,Germany,DE,DEU,83166711,Europe
12/07/2020,12,7,2020,131,1,Germany,DE,DEU,83166711,Europe
11/07/2020,11,7,2020,277,0,Germany,DE,DEU,83166711,Europe
10/07/2020,10,7,2020,426,3,Germany,DE,DEU,83166711,Europe
09/07/2020,9,7,2020,424,5,Germany,DE,DEU,83166711,Europe
08/07/2020,8,7,2020,450,6,Germany,DE,DEU,83166711,Europe
07/07/2020,7,7,2020,395,4,Germany,DE,DEU,83166711,Europe
06/07/2020,6,7,2020,323,6,Germany,DE,DEU,83166711,Europe
05/07/2020,5,7,2020,144,4,Germany,DE,DEU,83166711,Europe
04/07/2020,4,7,2020,294,2,Germany,DE,DEU,83166711,Europe
03/07/2020,3,7,2020,427,6,Germany,DE,DEU,83166711,Europe
02/07/2020,2,7,2020,471,4,Germany,DE,DEU,83166711,Europe
01/07/2020,1,7,2020,482,5,Germany,DE,DEU,83166711,Europe
30/06/2020,30,6,2020,458,1,Germany,DE,DEU,83166711,Europe
29/06/2020,29,6,2020,415,4,Germany,DE,DEU,83166711,Europe
28/06/2020,28,6,2020,201,0,Germany,DE,DEU,83166711,Europe
27/06/2020,27,6,2020,325,2,Germany,DE,DEU,83166711,Europe
26/06/2020,26,6,2020,574,7,Germany,DE,DEU,83166711,Europe
25/06/2020,25,6,2020,571,5,Germany,DE,DEU,83166711,Europe
24/06/2020,24,6,2020,506,2,Germany,DE,DEU,83166711,Europe
23/06/2020,23,6,2020,541,4,Germany,DE,DEU,83166711,Europe
22/06/2020,22,6,2020,446,1,Germany,DE,DEU,83166711,Europe
21/06/2020,21,6,2020,223,3,Germany,DE,DEU,83166711,Europe
20/06/2020,20,6,2020,569,4,Germany,DE,DEU,83166711,Europe
19/06/2020,19,6,2020,991,9,Germany,DE,DEU,83166711,Europe
18/06/2020,18,6,2020,764,3,Germany,DE,DEU,83166711,Europe
17/06/2020,17,6,2020,867,7,Germany,DE,DEU,83166711,Europe
16/06/2020,16,6,2020,519,11,Germany,DE,DEU,83166711,Europe
15/06/2020,15,6,2020,260,4,Germany,DE,DEU,83166711,Europe
14/06/2020,14,6,2020,172,6,Germany,DE,DEU,83166711,Europe
13/06/2020,13,6,2020,299,1,Germany,DE,DEU,83166711,Europe
12/06/2020,12,6,2020,353,12,Germany,DE,DEU,83166711,Europe
11/06/2020,11,6,2020,281,1,Germany,DE,DEU,83166711,Europe
10/06/2020,10,6,2020,518,10,Germany,DE,DEU,83166711,Europe
09/06/2020,9,6,2020,426,1,Germany,DE,DEU,83166711,Europe
08/06/2020,8,6,2020,296,3,Germany,DE,DEU,83166711,Europe
07/06/2020,7,6,2020,164,4,Germany,DE,DEU,83166711,Europe
06/06/2020,6,6,2020,285,5,Germany,DE,DEU,83166711,Europe
05/06/2020,5,6,2020,437,5,Germany,DE,DEU,83166711,Europe
04/06/2020,4,6,2020,528,7,Germany,DE,DEU,83166711,Europe
03/06/2020,3,6,2020,497,10,Germany,DE,DEU,83166711,Europe
02/06/2020,2,6,2020,307,8,Germany,DE,DEU,83166711,Europe
01/06/2020,1,6,2020,136,5,Germany,DE,DEU,83166711,Europe
31/05/2020,31,5,2020,178,3,Germany,DE,DEU,83166711,Europe
30/05/2020,30,5,2020,374,4,Germany,DE,DEU,83166711,Europe
29/05/2020,29,5,2020,445,8,Germany,DE,DEU,83166711,Europe
28/05/2020,28,5,2020,529,10,Germany,DE,DEU,83166711,Europe
27/05/2020,27,5,2020,654,12,Germany,DE,DEU,83166711,Europe
26/05/2020,26,5,2020,618,15,Germany,DE,DEU,83166711,Europe
25/05/2020,25,5,2020,411,13,Germany,DE,DEU,83166711,Europe
24/05/2020,24,5,2020,219,5,Germany,DE,DEU,83166711,Europe
23/05/2020,23,5,2020,337,11,Germany,DE,DEU,83166711,Europe
22/05/2020,22,5,2020,526,16,Germany,DE,DEU,83166711,Europe
21/05/2020,21,5,2020,419,7,Germany,DE,DEU,83166711,Europe
20/05/2020,20,5,2020,832,23,Germany,DE,DEU,83166711,Europe
19/05/2020,19,5,2020,730,26,Germany,DE,DEU,83166711,Europe
18/05/2020,18,5,2020,543,23,Germany,DE,DEU,83166711,Europe
17/05/2020,17,5,2020,316,8,Germany,DE,DEU,83166711,Europe
16/05/2020,16,5,2020,462,20,Germany,DE,DEU,83166711,Europe
15/05/2020,15,5,2020,728,31,Germany,DE,DEU,83166711,Europe
14/05/2020,14,5,2020,807,20,Germany,DE,DEU,83166711,Europe
13/05/2020,13,5,2020,913,27,Germany,DE,DEU,83166711,Europe
12/05/2020,12,5,2020,855,34,Germany,DE,DEU,83166711,Europe
11/05/2020,11,5,2020,687,26,Germany,DE,DEU,83166711,Europe
10/05/2020,10,5,2020,341,14,Germany,DE,DEU,83166711,Europe
09/05/2020,9,5,2020,677,23,Germany,DE,DEU,83166711,Europe
08/05/2020,8,5,2020,978,45,Germany,DE,DEU,83166711,Europe
07/05/2020,7,5,2020,1202,49,Germany,DE,DEU,83166711,Europe
06/05/2020,6,5,2020,1221,40,Germany,DE,DEU,83166711,Europe
05/05/2020,5,5,2020,1092,45,Germany,DE,DEU,83166711,Europe
04/05/2020,4,5,2020,729,41,Germany,DE,DEU,83166711,Europe
03/05/2020,3,5,2020,425,16,Germany,DE,DEU,83166711,Europe
02/05/2020,2,5,2020,620,36,Germany,DE,DEU,83166711,Europe
01/05/2020,1,5,2020,918,48,Germany,DE,DEU,83166711,Europe
30/04/2020,30,4,2020,1460,71,Germany,DE,DEU,83166711,Europe
29/04/2020,29,4,2020,1430,58,Germany,DE,DEU,83166711,Europe
28/04/2020,28,4,2020,1465,83,Germany,DE,DEU,83166711,Europe
27/04/2020,27,4,2020,1119,76,Germany,DE,DEU,83166711,Europe
26/04/2020,26,4,2020,704,30,Germany,DE,DEU,83166711,Europe
25/04/2020,25,4,2020,1271,80,Germany,DE,DEU,83166711,Europe
24/04/2020,24,4,2020,1904,84,Germany,DE,DEU,83166711,Europe
23/04/2020,23,4,2020,2093,117,Germany,DE,DEU,83166711,Europe
22/04/2020,22,4,2020,2487,125,Germany,DE,DEU,83166711,Europe
21/04/2020,21,4,2020,2185,141,Germany,DE,DEU,83166711,Europe
20/04/2020,20,4,2020,1711,150,Germany,DE,DEU,83166711,Europe
19/04/2020,19,4,2020,1377,119,Germany,DE,DEU,83166711,Europe
18/04/2020,18,4,2020,2107,125,Germany,DE,DEU,83166711,Europe
17/04/2020,17,4,2020,3046,174,Germany,DE,DEU,83166711,Europe
16/04/2020,16,4,2020,3420,191,Germany,DE,DEU,83166711,Europe
15/04/2020,15,4,2020,3325,233,Germany,DE,DEU,83166711,Europe
14/04/2020,14,4,2020,2466,219,Germany,DE,DEU,83166711,Europe
13/04/2020,13,4,2020,1598,165,Germany,DE,DEU,83166711,Europe
12/04/2020,12,4,2020,1868,170,Germany,DE,DEU,83166711,Europe
11/04/2020,11,4,2020,2884,201,Germany,DE,DEU,83166711,Europe
10/04/2020,10,4,2020,3355,209,Germany,DE,DEU,83166711,Europe
09/04/2020,9,4,2020,4909,326,Germany,DE,DEU,83166711,Europe
08/04/2020,8,4,2020,5277,345,Germany,DE,DEU,83166711,Europe
07/04/2020,7,4,2020,5186,338,Germany,DE,DEU,83166711,Europe
06/04/2020,6,4,2020,3660,291,Germany,DE,DEU,83166711,Europe
05/04/2020,5,4,2020,2536,182,Germany,DE,DEU,83166711,Europe
04/04/2020,4,4,2020,4338,246,Germany,DE,DEU,83166711,Europe
03/04/2020,3,4,2020,6191,398,Germany,DE,DEU,83166711,Europe
02/04/2020,2,4,2020,6549,420,Germany,DE,DEU,83166711,Europe
01/04/2020,1,4,2020,6257,376,Germany,DE,DEU,83166711,Europe
31/03/2020,31,3,2020,6061,383,Germany,DE,DEU,83166711,Europe
30/03/2020,30,3,2020,4120,267,Germany,DE,DEU,83166711,Europe
29/03/2020,29,3,2020,3077,166,Germany,DE,DEU,83166711,Europe
28/03/2020,28,3,2020,4720,246,Germany,DE,DEU,83166711,Europe
27/03/2020,27,3,2020,5981,264,Germany,DE,DEU,83166711,Europe
26/03/2020,26,3,2020,5900,267,Germany,DE,DEU,83166711,Europe
25/03/2020,25,3,2020,5680,218,Germany,DE,DEU,83166711,Europe
24/03/2020,24,3,2020,4878,167,Germany,DE,DEU,83166711,Europe
23/03/2020,23,3,2020,3732,130,Germany,DE,DEU,83166711,Europe
22/03/2020,22,3,2020,2265,80,Germany,DE,DEU,83166711,Europe
21/03/2020,21,3,2020,3357,95,Germany,DE,DEU,83166711,Europe
20/03/2020,20,3,2020,4056,96,Germany,DE,DEU,83166711,Europe
19/03/2020,19,3,2020,4057,65,Germany,DE,DEU,83166711,Europe
18/03/2020,18,3,2020,3598,63,Germany,DE,DEU,83166711,Europe
17/03/2020,17,3,2020,3032,44,Germany,DE,DEU,83166711,Europe
16/03/2020,16,3,2020,2037,35,Germany,DE,DEU,83166711,Europe
15/03/2020,15,3,2020,980,15,Germany,DE,DEU,83166711,Europe
14/03/2020,14,3,2020,1302,20,Germany,DE,DEU,83166711,Europe
13/03/2020,13,3,2020,1464,16,Germany,DE,DEU,83166711,Europe
12/03/2020,12,3,2020,991,12,Germany,DE,DEU,83166711,Europe
11/03/2020,11,3,2020,757,10,Germany,DE,DEU,83166711,Europe
10/03/2020,10,3,2020,595,4,Germany,DE,DEU,83166711,Europe
09/03/2020,9,3,2020,347,7,Germany,DE,DEU,83166711,Europe
08/03/2020,8,3,2020,105,1,Germany,DE,DEU,83166711,Europe
07/03/2020,7,3,2020,142,4,Germany,DE,DEU,83166711,Europe
06/03/2020,6,3,2020,187,4,Germany,DE,DEU,83166711,Europe
05/03/2020,5,3,2020,186,1,Germany,DE,DEU,83166711,Europe
04/03/2020,4,3,2020,157,2,Germany,DE,DEU,83166711,Europe
03/03/2020,3,3,2020,84,0,Germany,DE,DEU,83166711,Europe
02/03/2020,2,3,2020,43,0,Germany,DE,DEU,83166711,Europe
01/03/2020,1,3,2020,35,0,Germany,DE,DEU,83166711,Europe
29/02/2020,29,2,2020,23,0,Germany,DE,DEU,83166711,Europe
28/02/2020,28,2,2020,46,0,Germany,DE,DEU,83166711,Europe
27/02/2020,27,2,2020,24,0,Germany,DE,DEU,83166711,Europe
26/02/2020,26,2,2020,8,0,Germany,DE,DEU,83166711,Europe
25/02/2020,25,2,2020,3,0,Germany,DE,DEU,83166711,Europe
24/02/2020,24,2,2020,1,0,Germany,DE,DEU,83166711,Europe
20/02/2020,20,2,2020,2,1,Germany,DE,DEU,83166711,Europe
18/02/2020,18,2,2020,1,0,Germany,DE,DEU,83166711,Europe
17/02/2020,17,2,2020,2,0,Germany,DE,DEU,83166711,Europe
15/02/2020,15,2,2020,1,0,Germany,DE,DEU,83166711,Europe
12/02/2020,12,2,2020,1,0,Germany,DE,DEU,83166711,Europe
11/02/2020,11,2,2020,2,0,Germany,DE,DEU,83166711,Europe
10/02/2020,10,2,2020,1,0,Germany,DE,DEU,83166711,Europe
07/02/2020,7,2,2020,1,0,Germany,DE,DEU,83166711,Europe
06/02/2020,6,2,2020,1,0,Germany,DE,DEU,83166711,Europe
05/02/2020,5,2,2020,2,0,Germany,DE,DEU,83166711,Europe
04/02/2020,4,2,2020,4,0,Germany,DE,DEU,83166711,Europe
03/02/2020,3,2,2020,1,0,Germany,DE,DEU,83166711,Europe
01/02/2020,1,2,2020,1,0,Germany,DE,DEU,83166711,Europe
31/01/2020,31,1,2020,4,0,Germany,DE,DEU,83166711,Europe
29/01/2020,29,1,2020,2,0,Germany,DE,DEU,83166711,Europe
28/01/2020,28,1,2020,2,0,Germany,DE,DEU,83166711,Europe
23/01/2020,23,1,2020,1,0,Germany,DE,DEU,83166711,Europe
02/01/2020,2,1,2020,1,0,Germany,DE,DEU,83166711,Europe
24/10/2022,24,10,2022,2064,3,Slovenia,SI,SVN,2095861,Europe
23/10/2022,23,10,2022,428,2,Slovenia,SI,SVN,2095861,Europe
22/10/2022,22,10,2022,419,2,Slovenia,SI,SVN,2095861,Europe
21/10/2022,21,10,2022,1332,3,Slovenia,SI,SVN,2095861,Europe
20/10/2022,20,10,2022,1350,1,Slovenia,SI,SVN,2095861,Europe
19/10/2022,19,10,2022,1672,6,Slovenia,SI,SVN,2095861,Europe
18/10/2022,18,10,2022,1754,3,Slovenia,SI,SVN,2095861,Europe
17/10/2022,17,10,2022,2792,3,Slovenia,SI,SVN,2095861,Europe
16/10/2022,16,10,2022,574,3,Slovenia,SI,SVN,2095861,Europe
15/10/2022,15,10,2022,578,1,Slovenia,SI,SVN,2095861,Europe
14/10/2022,14,10,2022,1882,0,Slovenia,SI,SVN,2095861,Europe
13/10/2022,13,10,2022,1816,1,Slovenia,SI,SVN,2095861,Europe
12/10/2022,12,10,2022,2170,2,Slovenia,SI,SVN,2095861,Europe
11/10/2022,11,10,2022,2270,3,Slovenia,SI,SVN,2095861,Europe
10/10/2022,10,10,2022,3673,6,Slovenia,SI,SVN,2095861,Europe
09/10/2022,9,10,2022,757,0,Slovenia,SI,SVN,2095861,Europe
08/10/2022,8,10,2022,812,3,Slovenia,SI,SVN,2095861,Europe
07/10/2022,7,10,2022,2430,1,Slovenia,SI,SVN,2095861,Europe
06/10/2022,6,10,2022,2202,3,Slovenia,SI,SVN,2095861,Europe
05/10/2022,5,10,2022,2585,2,Slovenia,SI,SVN,2095861,Europe
04/10/2022,4,10,2022,2887,1,Slovenia,SI,SVN,2095861,Europe
03/10/2022,3,10,2022,4021,0,Slovenia,SI,SVN,2095861,Europe
02/10/2022,2,10,2022,766,1,Slovenia,SI,SVN,2095861,Europe
01/10/2022,1,10,2022,926,3,Slovenia,SI,SVN,2095861,Europe
30/09/2022,30,9,2022,2560,2,Slovenia,SI,SVN,2095861,Europe
29/09/2022,29,9,2022,2324,4,Slovenia,SI,SVN,2095861,Europe
28/09/2022,28,9,2022,2626,1,Slovenia,SI,SVN,2095861,Europe
27/09/2022,27,9,2022,2749,1,Slovenia,SI,SVN,2095861,Europe
26/09/2022,26,9,2022,3932,2,Slovenia,SI,SVN,2095861,Europe
25/09/2022,25,9,2022,771,2,Slovenia,SI,SVN,2095861,Europe
24/09/2022,24,9,2022,762,1,Slovenia,SI,SVN,2095861,Europe
23/09/2022,23,9,2022,2184,0,Slovenia,SI,SVN,2095861,Europe
22/09/2022,22,9,2022,1969,1,Slovenia,SI,SVN,2095861,Europe
21/09/2022,21,9,2022,2408,0,Slovenia,SI,SVN,2095861,Europe
20/09/2022,20,9,2022,2431,3,Slovenia,SI,SVN,2095861,Europe
19/09/2022,19,9,2022,3471,2,Slovenia,SI,SVN,2095861,Europe
18/09/2022,18,9,2022,606,0,Slovenia,SI,SVN,2095861,Europe
17/09/2022,17,9,2022,778,1,Slovenia,SI,SVN,2095861,Europe
16/09/2022,16,9,2022,2374,0,Slovenia,SI,SVN,2095861,Europe
15/09/2022,15,9,2022,2206,3,Slovenia,SI,SVN,2095861,Europe
14/09/2022,14,9,2022,2424,4,Slovenia,SI,SVN,2095861,Europe
13/09/2022,13,9,2022,2544,1,Slovenia,SI,SVN,2095861,Europe
12/09/2022,12,9,2022,3520,1,Slovenia,SI,SVN,2095861,Europe
11/09/2022,11,9,2022,612,1,Slovenia,SI,SVN,2095861,Europe
10/09/2022,10,9,2022,644,1,Slovenia,SI,SVN,2095861,Europe
09/09/2022,9,9,2022,2084,2,Slovenia,SI,SVN,2095861,Europe
08/09/2022,8,9,2022,1629,0,Slovenia,SI,SVN,2095861,Europe
07/09/2022,7,9,2022,2073,2,Slovenia,SI,SVN,2095861,Europe
06/09/2022,6,9,2022,1865,0,Slovenia,SI,SVN,2095861,Europe
05/09/2022,5,9,2022,2543,0,Slovenia,SI,SVN,2095861,Europe
04/09/2022,4,9,2022,412,0,Slovenia,SI,SVN,2095861,Europe
03/09/2022,3,9,2022,530,1,Slovenia,SI,SVN,2095861,Europe
02/09/2022,2,9,2022,1370,2,Slovenia,SI,SVN,2095861,Europe
01/09/2022,1,9,2022,1281,1,Slovenia,SI,SVN,2095861,Europe
31/08/2022,31,8,2022,1561,1,Slovenia,SI,SVN,2095861,Europe
30/08/2022,30,8,2022,1544,0,Slovenia,SI,SVN,2095861,Europe
29/08/2022,29,8,2022,2206,5,Slovenia,SI,SVN,2095861,Europe
28/08/2022,28,8,2022,383,3,Slovenia,SI,SVN,2095861,Europe
27/08/2022,27,8,2022,545,3,Slovenia,SI,SVN,2095861,Europe
26/08/2022,26,8,2022,1558,4,Slovenia,SI,SVN,2095861,Europe
25/08/2022,25,8,2022,1381,2,Slovenia,SI,SVN,2095861,Europe
24/08/2022,24,8,2022,1585,4,Slovenia,SI,SVN,2095861,Europe
23/08/2022,23,8,2022,1626,3,Slovenia,SI,SVN,2095861,Europe
22/08/2022,22,8,2022,2333,1,Slovenia,SI,SVN,2095861,Europe
21/08/2022,21,8,2022,441,1,Slovenia,SI,SVN,2095861,Europe
20/08/2022,20,8,2022,568,1,Slovenia,SI,SVN,2095861,Europe
19/08/2022,19,8,2022,1696,2,Slovenia,SI,SVN,2095861,Europe
18/08/2022,18,8,2022,1529,0,Slovenia,SI,SVN,2095861,Europe
17/08/2022,17,8,2022,2049,1,Slovenia,SI,SVN,2095861,Europe
16/08/2022,16,8,2022,2630,2,Slovenia,SI,SVN,2095861,Europe
15/08/2022,15,8,2022,562,3,Slovenia,SI,SVN,2095861,Europe
14/08/2022,14,8,2022,520,2,Slovenia,SI,SVN,2095861,Europe
13/08/2022,13,8,2022,550,2,Slovenia,SI,SVN,2095861,Europe
12/08/2022,12,8,2022,1592,2,Slovenia,SI,SVN,2095861,Europe
11/08/2022,11,8,2022,1406,3,Slovenia,SI,SVN,2095861,Europe
10/08/2022,10,8,2022,1634,6,Slovenia,SI,SVN,2095861,Europe
09/08/2022,9,8,2022,1728,6,Slovenia,SI,SVN,2095861,Europe
08/08/2022,8,8,2022,2446,5,Slovenia,SI,SVN,2095861,Europe
07/08/2022,7,8,2022,498,0,Slovenia,SI,SVN,2095861,Europe
06/08/2022,6,8,2022,595,1,Slovenia,SI,SVN,2095861,Europe
05/08/2022,5,8,2022,1621,1,Slovenia,SI,SVN,2095861,Europe
04/08/2022,4,8,2022,1468,2,Slovenia,SI,SVN,2095861,Europe
03/08/2022,3,8,2022,1645,3,Slovenia,SI,SVN,2095861,Europe
02/08/2022,2,8,2022,1787,2,Slovenia,SI,SVN,2095861,Europe
01/08/2022,1,8,2022,2667,3,Slovenia,SI,SVN,2095861,Europe
31/07/2022,31,7,2022,487,4,Slovenia,SI,SVN,2095861,Europe
30/07/2022,30,7,2022,599,3,Slovenia,SI,SVN,2095861,Europe
29/07/2022,29,7,2022,1810,2,Slovenia,SI,SVN,2095861,Europe
28/07/2022,28,7,2022,1520,3,Slovenia,SI,SVN,2095861,Europe
27/07/2022,27,7,2022,2036,2,Slovenia,SI,SVN,2095861,Europe
26/07/2022,26,7,2022,1994,1,Slovenia,SI,SVN,2095861,Europe
25/07/2022,25,7,2022,3016,8,Slovenia,SI,SVN,2095861,Europe
24/07/2022,24,7,2022,548,1,Slovenia,SI,SVN,2095861,Europe
23/07/2022,23,7,2022,751,6,Slovenia,SI,SVN,2095861,Europe
22/07/2022,22,7,2022,1972,2,Slovenia,SI,SVN,2095861,Europe
21/07/2022,21,7,2022,1643,5,Slovenia,SI,SVN,2095861,Europe
20/07/2022,20,7,2022,1878,3,Slovenia,SI,SVN,2095861,Europe
19/07/2022,19,7,2022,1868,1,Slovenia,SI,SVN,2095861,Europe
18/07/2022,18,7,2022,2838,1,Slovenia,SI,SVN,2095861,Europe
17/07/2022,17,7,2022,529,0,Slovenia,SI,SVN,2095861,Europe
16/07/2022,16,7,2022,614,1,Slovenia,SI,SVN,2095861,Europe
15/07/2022,15,7,2022,1911,1,Slovenia,SI,SVN,2095861,Europe
14/07/2022,14,7,2022,1632,3,Slovenia,SI,SVN,2095861,Europe
13/07/2022,13,7,2022,1787,1,Slovenia,SI,SVN,2095861,Europe
12/07/2022,12,7,2022,1886,1,Slovenia,SI,SVN,2095861,Europe
11/07/2022,11,7,2022,2396,0,Slovenia,SI,SVN,2095861,Europe
10/07/2022,10,7,2022,457,1,Slovenia,SI,SVN,2095861,Europe
09/07/2022,9,7,2022,516,0,Slovenia,SI,SVN,2095861,Europe
08/07/2022,8,7,2022,1471,2,Slovenia,SI,SVN,2095861,Europe
07/07/2022,7,7,2022,1343,0,Slovenia,SI,SVN,2095861,Europe
06/07/2022,6,7,2022,1642,0,Slovenia,SI,SVN,2095861,Europe
05/07/2022,5,7,2022,1491,2,Slovenia,SI,SVN,2095861,Europe
04/07/2022,4,7,2022,1843,0,Slovenia,SI,SVN,2095861,Europe
03/07/2022,3,7,2022,290,1,Slovenia,SI,SVN,2095861,Europe
02/07/2022,2,7,2022,377,2,Slovenia,SI,SVN,2095861,Europe
01/07/2022,1,7,2022,1163,1,Slovenia,SI,SVN,2095861,Europe
30/06/2022,30,6,2022,917,0,Slovenia,SI,SVN,2095861,Europe
29/06/2022,29,6,2022,1010,0,Slovenia,SI,SVN,2095861,Europe
28/06/2022,28,6,2022,1067,2,Slovenia,SI,SVN,2095861,Europe
27/06/2022,27,6,2022,1237,1,Slovenia,SI,SVN,2095861,Europe
26/06/2022,26,6,2022,218,0,Slovenia,SI,SVN,2095861,Europe
25/06/2022,25,6,2022,251,0,Slovenia,SI,SVN,2095861,Europe
24/06/2022,24,6,2022,781,1,Slovenia,SI,SVN,2095861,Europe
23/06/2022,23,6,2022,656,0,Slovenia,SI,SVN,2095861,Europe
22/06/2022,22,6,2022,771,1,Slovenia,SI,SVN,2095861,Europe
21/06/2022,21,6,2022,679,0,Slovenia,SI,SVN,2095861,Europe
20/06/2022,20,6,2022,849,0,Slovenia,SI,SVN,2095861,Europe
19/06/2022,19,6,2022,152,0,Slovenia,SI,SVN,2095861,Europe
18/06/2022,18,6,2022,190,0,Slovenia,SI,SVN,2095861,Europe
17/06/2022,17,6,2022,522,1,Slovenia,SI,SVN,2095861,Europe
16/06/2022,16,6,2022,474,0,Slovenia,SI,SVN,2095861,Europe
15/06/2022,15,6,2022,470,0,Slovenia,SI,SVN,2095861,Europe
14/06/2022,14,6,2022,478,1,Slovenia,SI,SVN,2095861,Europe
13/06/2022,13,6,2022,566,0,Slovenia,SI,SVN,2095861,Europe
12/06/2022,12,6,2022,74,0,Slovenia,SI,SVN,2095861,Europe
11/06/2022,11,6,2022,142,0,Slovenia,SI,SVN,2095861,Europe
10/06/2022,10,6,2022,345,1,Slovenia,SI,SVN,2095861,Europe
09/06/2022,9,6,2022,293,0,Slovenia,SI,SVN,2095861,Europe
08/06/2022,8,6,2022,336,1,Slovenia,SI,SVN,2095861,Europe
07/06/2022,7,6,2022,356,0,Slovenia,SI,SVN,2095861,Europe
06/06/2022,6,6,2022,460,0,Slovenia,SI,SVN,2095861,Europe
05/06/2022,5,6,2022,80,1,Slovenia,SI,SVN,2095861,Europe
04/06/2022,4,6,2022,87,1,Slovenia,SI,SVN,2095861,Europe
03/06/2022,3,6,2022,304,0,Slovenia,SI,SVN,2095861,Europe
02/06/2022,2,6,2022,258,0,Slovenia,SI,SVN,2095861,Europe
01/06/2022,1,6,2022,288,3,Slovenia,SI,SVN,2095861,Europe
31/05/2022,31,5,2022,334,0,Slovenia,SI,SVN,2095861,Europe
30/05/2022,30,5,2022,384,1,Slovenia,SI,SVN,2095861,Europe
29/05/2022,29,5,2022,61,0,Slovenia,SI,SVN,2095861,Europe
28/05/2022,28,5,2022,93,2,Slovenia,SI,SVN,2095861,Europe
27/05/2022,27,5,2022,263,0,Slovenia,SI,SVN,2095861,Europe
26/05/2022,26,5,2022,295,3,Slovenia,SI,SVN,2095861,Europe
25/05/2022,25,5,2022,334,0,Slovenia,SI,SVN,2095861,Europe
24/05/2022,24,5,2022,398,1,Slovenia,SI,SVN,2095861,Europe
23/05/2022,23,5,2022,580,1,Slovenia,SI,SVN,2095861,Europe
22/05/2022,22,5,2022,89,0,Slovenia,SI,SVN,2095861,Europe
21/05/2022,21,5,2022,164,1,Slovenia,SI,SVN,2095861,Europe
20/05/2022,20,5,2022,391,0,Slovenia,SI,SVN,2095861,Europe
19/05/2022,19,5,2022,417,1,Slovenia,SI,SVN,2095861,Europe
18/05/2022,18,5,2022,408,1,Slovenia,SI,SVN,2095861,Europe
17/05/2022,17,5,2022,543,1,Slovenia,SI,SVN,2095861,Europe
16/05/2022,16,5,2022,742,1,Slovenia,SI,SVN,2095861,Europe
15/05/2022,15,5,2022,135,2,Slovenia,SI,SVN,2095861,Europe
14/05/2022,14,5,2022,237,3,Slovenia,SI,SVN,2095861,Europe
13/05/2022,13,5,2022,560,2,Slovenia,SI,SVN,2095861,Europe
12/05/2022,12,5,2022,589,1,Slovenia,SI,SVN,2095861,Europe
11/05/2022,11,5,2022,613,3,Slovenia,SI,SVN,2095861,Europe
10/05/2022,10,5,2022,674,0,Slovenia,SI,SVN,2095861,Europe
09/05/2022,9,5,2022,995,2,Slovenia,SI,SVN,2095861,Europe
08/05/2022,8,5,2022,200,0,Slovenia,SI,SVN,2095861,Europe
07/05/2022,7,5,2022,326,3,Slovenia,SI,SVN,2095861,Europe
06/05/2022,6,5,2022,756,3,Slovenia,SI,SVN,2095861,Europe
05/05/2022,5,5,2022,742,3,Slovenia,SI,SVN,2095861,Europe
04/05/2022,4,5,2022,1013,4,Slovenia,SI,SVN,2095861,Europe
03/05/2022,3,5,2022,1659,3,Slovenia,SI,SVN,2095861,Europe
02/05/2022,2,5,2022,461,2,Slovenia,SI,SVN,2095861,Europe
01/05/2022,1,5,2022,244,1,Slovenia,SI,SVN,2095861,Europe
